97	6	7	1.442270	1.442174	0.000014	0.000013	0.000001
98	6	8	1.442282	1.442187	0.000012	0.000013	0.000001
99	6	9	1.442295	1.442199	0.000013	0.000012	0.000001
100	6	10	1.442308	1.442213	0.000013	0.000014	0.000001
101	6	11	1.442321	1.442225	0.000013	0.000012	0.000001
102	6	12	1.442333	1.442238	0.000012	0.000013	0.000001
103	6	13	1.442347	1.442251	0.000014	0.000013	0.000001
104	6	14	1.442364	1.442270	0.000017	0.000019	0.000002
105	6	15	1.442378	1.442283	0.000014	0.000013	0.000001
106	6	16	1.442399	1.442304	0.000021	0.000021	0.000000
107	6	17	1.442412	1.442317	0.000013	0.000013	0.000000
108	6	18	1.442430	1.442335	0.000018	0.000018	0.000000
109	7	1	1.730603	1.730523	0.000000	0.000000	0.000000
110	7	2	1.730646	1.730582	0.000043	0.000059	0.000016
111	7	3	1.730694	1.730600	0.000048	0.000018	0.000030
112	7	4	1.730710	1.730616	0.000016	0.000016	0.000000
113	7	5	1.730724	1.730629	0.000014	0.000013	0.000001
114	7	6	1.730738	1.730643	0.000014	0.000014	0.000000
115	7	7	1.730751	1.730655	0.000013	0.000012	0.000001
116	7	8	1.730764	1.730668	0.000013	0.000013	0.000000
117	7	9	1.730776	1.730681	0.000012	0.000013	0.000001
118	7	10	1.730789	1.730694	0.000013	0.000013	0.000000
119	7	11	1.730807	1.730713	0.000018	0.000019	0.000001
120	7	12	1.730821	1.730726	0.000014	0.000013	0.000001
121	7	13	1.730841	1.730747	0.000020	0.000021	0.000001
122	7	14	1.730855	1.730760	0.000014	0.000013	0.000001
123	7	15	1.730871	1.730776	0.000016	0.000016	0.000000
124	7	16	1.730885	1.730789	0.000014	0.000013	0.000001
125	7	17	1.730900	1.730806	0.000015	0.000017	0.000002
126	7	18	1.730914	1.730818	0.000014	0.000012	0.000002
127	8	1	2.019095	2.019014	0.000000	0.000000	0.000000
128	8	2	2.019139	2.019047	0.000044	0.000033	0.000011
129	8	3	2.019160	2.019065	0.000021	0.000018	0.000003
130	8	4	2.019175	2.019080	0.000015	0.000015	0.000000
131	8	5	2.019189	2.019093	0.000014	0.000013	0.000001
132	8	6	2.019202	2.019108	0.000013	0.000015	0.000002
133	8	7	2.019216	2.019122	0.000014	0.000014	0.000000
134	8	8	2.019230	2.019135	0.000014	0.000013	0.000001
135	8	9	2.019243	2.019149	0.000013	0.000014	0.000001
136	8	10	2.019257	2.019162	0.000014	0.000013	0.000001
137	8	11	2.019270	2.019175	0.000013	0.000013	0.000000
138	8	12	2.019284	2.019189	0.000014	0.000014	0.000000
139	8	13	2.019307	2.019213	0.000023	0.000024	0.000001
140	8	14	2.019322	2.019226	0.000015	0.000013	0.000002
141	8	15	2.019342	2.019247	0.000020	0.000021	0.000001
142	8	16	2.019355	2.019260	0.000013	0.000013	0.000000
143	8	17	2.019373	2.019278	0.000018	0.000018	0.000000
144	8	18	2.019387	2.019291	0.000014	0.000013	0.000001
145	9	1	2.307199	2.307115	0.000000	0.000000	0.000000
146	9	2	2.307284	2.307187	0.000085	0.000072	0.000013
147	9	3	2.307305	2.307207	0.000021	0.000020	0.000001
148	9	4	2.307320	2.307222	0.000015	0.000015	0.000000
149	9	5	2.307335	2.307237	0.000015	0.000015	0.000000
150	9	6	2.307351	2.307253	0.000016	0.000016	0.000000
151	9	7	2.307366	2.307268	0.000015	0.000015	0.000000
152	9	8	2.307381	2.307283	0.000015	0.000015	0.000000
153	9	9	2.307395	2.307297	0.000014	0.000014	0.000000
154	9	10	2.307410	2.307312	0.000015	0.000015	0.000000
155	9	11	2.307423	2.307325	0.000013	0.000013	0.000000
156	9	12	2.307437	2.307339	0.000014	0.000014	0.000000
157	9	13	2.307451	2.307353	0.000014	0.000014	0.000000
158	9	14	2.307465	2.307368	0.000014	0.000015	0.000001
159	9	15	2.307480	2.307382	0.000015	0.000014	0.000001
160	9	16	2.307494	2.307397	0.000014	0.000015	0.000001
161	9	17	2.307509	2.307411	0.000015	0.000014	0.000001
162	9	18	2.307523	2.307425	0.000014	0.000014	0.000000
163	10	1	2.595713	2.595633	0.000000	0.000000	0.000000
164	10	2	2.595757	2.595665	0.000044	0.000032	0.000012
165	10	3	2.595778	2.595685	0.000021	0.000020	0.000001
166	10	4	2.595795	2.595701	0.000017	0.000016	0.000001
167	10	5	2.595810	2.595716	0.000015	0.000015	0.000000
168	10	6	2.595825	2.595732	0.000015	0.000016	0.000001
169	10	7	2.595840	2.595747	0.000015	0.000015	0.000000
170	10	8	2.595855	2.595761	0.000015	0.000014	0.000001
171	10	9	2.595869	2.595774	0.000014	0.000013	0.000001
172	10	10	2.595882	2.595788	0.000013	0.000014	0.000001
173	10	11	2.595907	2.595812	0.000025	0.000024	0.000001
174	10	12	2.595921	2.595826	0.000014	0.000014	0.000000
175	10	13	2.595938	2.595843	0.000017	0.000017	0.000000
176	10	14	2.595951	2.595857	0.000013	0.000014	0.000001
177	10	15	2.595967	2.595872	0.000016	0.000015	0.000001
178	10	16	2.595980	2.595885	0.000013	0.000013	0.000000
179	10	17	2.595995	2.595900	0.000015	0.000015	0.000000
180	10	18	2.596012	2.595916	0.000017	0.000016	0.000001
181	11	1	2.884153	2.884078	0.000000	0.000000	0.000000
182	11	2	2.884207	2.884115	0.000054	0.000037	0.000017
183	11	3	2.884228	2.884134	0.000021	0.000019	0.000002
184	11	4	2.884244	2.884150	0.000016	0.000016	0.000000
185	11	5	2.884259	2.884164	0.000015	0.000014	0.000001
186	11	6	2.884272	2.884178	0.000013	0.000014	0.000001
187	11	7	2.884286	2.884198	0.000014	0.000020	0.000006
188	11	8	2.884307	2.884213	0.000021	0.000015	0.000006
189	11	9	2.884321	2.884227	0.000014	0.000014	0.000000
190	11	10	2.884335	2.884241	0.000014	0.000014	0.000000
191	11	11	2.884349	2.884254	0.000014	0.000013	0.000001
192	11	12	2.884362	2.884268	0.000013	0.000014	0.000001
193	11	13	2.884377	2.884281	0.000015	0.000013	0.000002
194	11	14	2.884390	2.884296	0.000013	0.000015	0.000002
195	11	15	2.884405	2.884310	0.000015	0.000014	0.000001
196	11	16	2.884418	2.884323	0.000013	0.000013	0.000000
197	11	17	2.884432	2.884337	0.000014	0.000014	0.000000
198	11	18	2.884446	2.884352	0.000014	0.000015	0.000001
199	12	1	3.172599	3.172512	0.000000	0.000000	0.000000
200	12	2	3.172627	3.172529	0.000028	0.000017	0.000011
201	12	3	3.172648	3.172562	0.000021	0.000033	0.000012
202	12	4	3.172669	3.172572	0.000021	0.000010	0.000011
203	12	5	3.172682	3.172584	0.000013	0.000012	0.000001
204	12	6	3.172696	3.172598	0.000014	0.000014	0.000000
205	12	7	3.172708	3.172610	0.000012	0.000012	0.000000
206	12	8	3.172718	3.172620	0.000010	0.000010	0.000000
207	12	9	3.172729	3.172632	0.000011	0.000012	0.000001
208	12	10	3.172738	3.172640	0.000009	0.000008	0.000001
209	12	11	3.172747	3.172649	0.000009	0.000009	0.000000
210	12	12	3.172754	3.172656	0.000007	0.000007	0.000000
211	12	13	3.172762	3.172663	0.000008	0.000007	0.000001
212	12	14	3.172768	3.172670	0.000006	0.000007	0.000001
213	12	15	3.172775	3.172676	0.000007	0.000006	0.000001
214	12	16	3.172783	3.172684	0.000008	0.000008	0.000000
215	12	17	3.172789	3.172691	0.000006	0.000007	0.000001
216	12	18	3.172797	3.172699	0.000008	0.000008	0.000000
217	13	1	3.460727	3.460642	0.000000	0.000000	0.000000
218	13	2	3.460759	3.460662	0.000032	0.000020	0.000012
219	13	3	3.460779	3.460682	0.000020	0.000020	0.000000
220	13	4	3.460795	3.460697	0.000016	0.000015	0.000001
221	13	5	3.460809	3.460711	0.000014	0.000014	0.000000
222	13	6	3.460820	3.460723	0.000011	0.000012	0.000001
223	13	7	3.460832	3.460734	0.000012	0.000011	0.000001
224	13	8	3.460842	3.460744	0.000010	0.000010	0.000000
225	13	9	3.460851	3.460753	0.000009	0.000009	0.000000
226	13	10	3.460861	3.460763	0.000010	0.000010	0.000000
227	13	11	3.460871	3.460773	0.000010	0.000010	0.000000
228	13	12	3.460879	3.460781	0.000008	0.000008	0.000000
229	13	13	3.460887	3.460789	0.000008	0.000008	0.000000
230	13	14	3.460895	3.460797	0.000008	0.000008	0.000000
231	13	15	3.460903	3.460805	0.000008	0.000008	0.000000
232	13	16	3.460911	3.460813	0.000008	0.000008	0.000000
233	13	17	3.460920	3.460821	0.000009	0.000008	0.000001
234	13	18	3.460928	3.460829	0.000008	0.000008	0.000000
235	14	1	3.749135	3.749055	0.000000	0.000000	0.000000
236	14	2	3.749179	3.749085	0.000044	0.000030	0.000014
237	14	3	3.749198	3.749103	0.000019	0.000018	0.000001
238	14	4	3.749215	3.749120	0.000017	0.000017	0.000000
239	14	5	3.749229	3.749134	0.000014	0.000014	0.000000
240	14	6	3.749242	3.749149	0.000013	0.000015	0.000002
241	14	7	3.749258	3.749163	0.000016	0.000014	0.000002
242	14	8	3.749271	3.749178	0.000013	0.000015	0.000002
243	14	9	3.749286	3.749192	0.000015	0.000014	0.000001
244	14	10	3.749300	3.749206	0.000014	0.000014	0.000000
245	14	11	3.749314	3.749220	0.000014	0.000014	0.000000
246	14	12	3.749339	3.749245	0.000025	0.000025	0.000000
247	14	13	3.749353	3.749258	0.000014	0.000013	0.000001
248	14	14	3.749373	3.749279	0.000020	0.000021	0.000001
249	14	15	3.749387	3.749292	0.000014	0.000013	0.000001
250	14	16	3.749405	3.749311	0.000018	0.000019	0.000001
251	14	17	3.749419	3.749324	0.000014	0.000013	0.000001
252	14	18	3.749438	3.749343	0.000019	0.000019	0.000000
253	15	1	4.037604	4.037525	0.000000	0.000000	0.000000
254	15	2	4.037677	4.037585	0.000073	0.000060	0.000013
255	15	3	4.037698	4.037604	0.000021	0.000019	0.000002
256	15	4	4.037714	4.037620	0.000016	0.000016	0.000000
257	15	5	4.037728	4.037634	0.000014	0.000014	0.000000
258	15	6	4.037742	4.037649	0.000014	0.000015	0.000001
259	15	7	4.037758	4.037663	0.000016	0.000014	0.000002
260	15	8	4.037771	4.037677	0.000013	0.000014	0.000001
261	15	9	4.037785	4.037690	0.000014	0.000013	0.000001
262	15	10	4.037808	4.037714	0.000023	0.000024	0.000001
263	15	11	4.037823	4.037729	0.000015	0.000015	0.000000
264	15	12	4.037837	4.037742	0.000014	0.000013	0.000001
265	15	13	4.037850	4.037755	0.000013	0.000013	0.000000
266	15	14	4.037863	4.037768	0.000013	0.000013	0.000000
267	15	15	4.037877	4.037782	0.000014	0.000014	0.000000
268	15	16	4.037890	4.037795	0.000013	0.000013	0.000000
269	15	17	4.037903	4.037807	0.000013	0.000012	0.000001
270	15	18	4.037916	4.037821	0.000013	0.000014	0.000001
271	16	1	4.325721	4.325633	0.000000	0.000000	0.000000
272	16	2	4.325789	4.325693	0.000068	0.000060	0.000008
273	16	3	4.325809	4.325712	0.000020	0.000019	0.000001
274	16	4	4.325825	4.325728	0.000016	0.000016	0.000000
275	16	5	4.325840	4.325743	0.000015	0.000015	0.000000
276	16	6	4.325855	4.325758	0.000015	0.000015	0.000000
277	16	7	4.325870	4.325772	0.000015	0.000014	0.000001
278	16	8	4.325881	4.325783	0.000011	0.000011	0.000000
279	16	9	4.325891	4.325793	0.000010	0.000010	0.000000
280	16	10	4.325900	4.325802	0.000009	0.000009	0.000000
281	16	11	4.325910	4.325812	0.000010	0.000010	0.000000
282	16	12	4.325918	4.325820	0.000008	0.000008	0.000000
283	16	13	4.325926	4.325828	0.000008	0.000008	0.000000
284	16	14	4.325933	4.325835	0.000007	0.000007	0.000000
285	16	15	4.325940	4.325842	0.000007	0.000007	0.000000
286	16	16	4.325949	4.325851	0.000009	0.000009	0.000000
287	16	17	4.325956	4.325859	0.000007	0.000008	0.000001
288	16	18	4.325965	4.325867	0.000009	0.000008	0.000001
289	17	1	4.614139	4.614058	0.000000	0.000000	0.000000
290	17	2	4.614183	4.614089	0.000044	0.000031	0.000013
291	17	3	4.614203	4.614108	0.000020	0.000019	0.000001
292	17	4	4.614218	4.614124	0.000015	0.000016	0.000001
293	17	5	4.614232	4.614137	0.000014	0.000013	0.000001
294	17	6	4.614246	4.614153	0.000014	0.000016	0.000002
295	17	7	4.614262	4.614167	0.000016	0.000014	0.000002
296	17	8	4.614275	4.614181	0.000013	0.000014	0.000001
297	17	9	4.614289	4.614194	0.000014	0.000013	0.000001
298	17	10	4.614302	4.614207	0.000013	0.000013	0.000000
299	17	11	4.614315	4.614220	0.000013	0.000013	0.000000
300	17	12	4.614328	4.614233	0.000013	0.000013	0.000000
301	17	13	4.614349	4.614255	0.000021	0.000022	0.000001
302	17	14	4.614363	4.614267	0.000014	0.000012	0.000002
303	17	15	4.614382	4.614287	0.000019	0.000020	0.000001
304	17	16	4.614396	4.614301	0.000014	0.000014	0.000000
305	17	17	4.614413	4.614318	0.000017	0.000017	0.000000
306	17	18	4.614427	4.614331	0.000014	0.000013	0.000001
307	18	1	4.902610	4.902527	0.000000	0.000000	0.000000
308	18	2	4.902674	4.902582	0.000064	0.000055	0.000009
309	18	3	4.902696	4.902602	0.000022	0.000020	0.000002
310	18	4	4.902712	4.902617	0.000016	0.000015	0.000001
311	18	5	4.902725	4.902630	0.000013	0.000013	0.000000
312	18	6	4.902738	4.902643	0.000013	0.000013	0.000000
313	18	7	4.902751	4.902657	0.000013	0.000014	0.000001
314	18	8	4.902766	4.902671	0.000015	0.000014	0.000001
315	18	9	4.902779	4.902684	0.000013	0.000013	0.000000
316	18	10	4.902799	4.902704	0.000020	0.000020	0.000000
317	18	11	4.902813	4.902717	0.000014	0.000013	0.000001
318	18	12	4.902831	4.902736	0.000018	0.000019	0.000001
319	18	13	4.902844	4.902749	0.000013	0.000013	0.000000
320	18	14	4.902862	4.902768	0.000018	0.000019	0.000001
321	18	15	4.902876	4.902781	0.000014	0.000013	0.000001
322	18	16	4.902894	4.902799	0.000018	0.000018	0.000000
323	18	17	4.902907	4.902812	0.000013	0.000013	0.000000
324	18	18	4.902926	4.902831	0.000019	0.000019	0.000000
325	19	1	5.191092	5.191012	0.000000	0.000000	0.000000
326	19	2	5.191135	5.191042	0.000043	0.000030	0.000013
327	19	3	5.191156	5.191061	0.000021	0.000019	0.000002
328	19	4	5.191174	5.191079	0.000018	0.000018	0.000000
329	19	5	5.191187	5.191092	0.000013	0.000013	0.000000
330	19	6	5.191201	5.191106	0.000014	0.000014	0.000000
331	19	7	5.191214	5.191119	0.000013	0.000013	0.000000
332	19	8	5.191227	5.191134	0.000013	0.000015	0.000002
333	19	9	5.191243	5.191147	0.000016	0.000013	0.000003
334	19	10	5.191256	5.191162	0.000013	0.000015	0.000002
335	19	11	5.191270	5.191175	0.000014	0.000013	0.000001
336	19	12	5.191290	5.191196	0.000020	0.000021	0.000001
337	19	13	5.191306	5.191211	0.000016	0.000015	0.000001
338	19	14	5.191325	5.191231	0.000019	0.000020	0.000001
339	19	15	5.191340	5.191245	0.000015	0.000014	0.000001
340	19	16	5.191358	5.191264	0.000018	0.000019	0.000001
341	19	17	5.191373	5.191277	0.000015	0.000013	0.000002
342	19	18	5.191390	5.191295	0.000017	0.000018	0.000001
343	20	1	5.479559	5.479482	0.000000	0.000000	0.000000
344	20	2	5.479607	5.479513	0.000048	0.000031	0.000017
345	20	3	5.479628	5.479533	0.000021	0.000020	0.000001
346	20	4	5.479643	5.479548	0.000015	0.000015	0.000000
347	20	5	5.479681	5.479588	0.000038	0.000040	0.000002
348	20	6	5.479697	5.479602	0.000016	0.000014	0.000002
349	20	7	5.479710	5.479615	0.000013	0.000013	0.000000
350	20	8	5.479723	5.479628	0.000013	0.000013	0.000000
351	20	9	5.479736	5.479641	0.000013	0.000013	0.000000
352	20	10	5.479749	5.479654	0.000013	0.000013	0.000000
353	20	11	5.479762	5.479667	0.000013	0.000013	0.000000
354	20	12	5.479775	5.479682	0.000013	0.000015	0.000002
355	20	13	5.479790	5.479695	0.000015	0.000013	0.000002
356	20	14	5.479803	5.479709	0.000013	0.000014	0.000001
357	20	15	5.479818	5.479724	0.000015	0.000015	0.000000
358	20	16	5.479832	5.479738	0.000014	0.000014	0.000000
359	20	17	5.479846	5.479751	0.000014	0.000013	0.000001
360	20	18	5.479860	5.479765	0.000014	0.000014	0.000000
361	21	1	5.768039	5.767960	0.000000	0.000000	0.000000
362	21	2	5.768083	5.767989	0.000044	0.000029	0.000015
363	21	3	5.768103	5.768008	0.000020	0.000019	0.000001
364	21	4	5.768120	5.768025	0.000017	0.000017	0.000000
365	21	5	5.768133	5.768038	0.000013	0.000013	0.000000
366	21	6	5.768146	5.768052	0.000013	0.000014	0.000001
367	21	7	5.768160	5.768064	0.000014	0.000012	0.000002
368	21	8	5.768173	5.768077	0.000013	0.000013	0.000000
369	21	9	5.768186	5.768092	0.000013	0.000015	0.000002
370	21	10	5.768200	5.768104	0.000014	0.000012	0.000002
371	21	11	5.768213	5.768118	0.000013	0.000014	0.000001
372	21	12	5.768226	5.768131	0.000013	0.000013	0.000000
373	21	13	5.768243	5.768149	0.000017	0.000018	0.000001
374	21	14	5.768258	5.768164	0.000015	0.000015	0.000000
375	21	15	5.768272	5.768177	0.000014	0.000013	0.000001
376	21	16	5.768290	5.768197	0.000018	0.000020	0.000002
377	21	17	5.768305	5.768210	0.000015	0.000013	0.000002
378	21	18	5.768319	5.768224	0.000014	0.000014	0.000000
379	22	1	6.056499	6.056420	0.000000	0.000000	0.000000
380	22	2	6.056543	6.056449	0.000044	0.000029	0.000015
381	22	3	6.056564	6.056469	0.000021	0.000020	0.000001
382	22	4	6.056581	6.056485	0.000017	0.000016	0.000001
383	22	5	6.056594	6.056499	0.000013	0.000014	0.000001
384	22	6	6.056608	6.056512	0.000014	0.000013	0.000001
385	22	7	6.056621	6.056526	0.000013	0.000014	0.000001
386	22	8	6.056634	6.056539	0.000013	0.000013	0.000000
387	22	9	6.056647	6.056579	0.000013	0.000040	0.000027
388	22	10	6.056690	6.056596	0.000043	0.000017	0.000026
389	22	11	6.056704	6.056609	0.000014	0.000013	0.000001
390	22	12	6.056717	6.056622	0.000013	0.000013	0.000000
391	22	13	6.056738	6.056643	0.000021	0.000021	0.000000
392	22	14	6.056752	6.056657	0.000014	0.000014	0.000000
393	22	15	6.056765	6.056670	0.000013	0.000013	0.000000
394	22	16	6.056779	6.056683	0.000014	0.000013	0.000001
395	22	17	6.056792	6.056696	0.000013	0.000013	0.000000
396	22	18	6.056804	6.056708	0.000012	0.000012	0.000000
397	23	1	6.344611	6.344525	0.000000	0.000000	0.000000
398	23	2	6.344696	6.344599	0.000085	0.000074	0.000011
399	23	3	6.344715	6.344618	0.000019	0.000019	0.000000
400	23	4	6.344731	6.344633	0.000016	0.000015	0.000001
401	23	5	6.344746	6.344649	0.000015	0.000016	0.000001
402	23	6	6.344761	6.344663	0.000015	0.000014	0.000001
403	23	7	6.344777	6.344679	0.000016	0.000016	0.000000
404	23	8	6.344787	6.344689	0.000010	0.000010	0.000000
405	23	9	6.344797	6.344699	0.000010	0.000010	0.000000
406	23	10	6.344807	6.344709	0.000010	0.000010	0.000000
407	23	11	6.344816	6.344719	0.000009	0.000010	0.000001
408	23	12	6.344825	6.344727	0.000009	0.000008	0.000001
409	23	13	6.344832	6.344734	0.000007	0.000007	0.000000
410	23	14	6.344840	6.344742	0.000008	0.000008	0.000000
411	23	15	6.344848	6.344750	0.000008	0.000008	0.000000
412	23	16	6.344856	6.344757	0.000008	0.000007	0.000001
413	23	17	6.344863	6.344764	0.000007	0.000007	0.000000
414	23	18	6.344869	6.344771	0.000006	0.000007	0.000001
415	24	1	6.633063	6.632983	0.000000	0.000000	0.000000
416	24	2	6.633195	6.633104	0.000132	0.000121	0.000011
417	24	3	6.633237	6.633144	0.000042	0.000040	0.000002
418	24	4	6.633272	6.633178	0.000035	0.000034	0.000001
419	24	5	6.633306	6.633213	0.000034	0.000035	0.000001
420	24	6	6.633327	6.633234	0.000021	0.000021	0.000000
421	24	7	6.633343	6.633248	0.000016	0.000014	0.000002
422	24	8	6.633356	6.633262	0.000013	0.000014	0.000001
423	24	9	6.633371	6.633276	0.000015	0.000014	0.000001
424	24	10	6.633384	6.633290	0.000013	0.000014	0.000001
425	24	11	6.633399	6.633304	0.000015	0.000014	0.000001
426	24	12	6.633417	6.633322	0.000018	0.000018	0.000000
427	24	13	6.633430	6.633335	0.000013	0.000013	0.000000
428	24	14	6.633447	6.633352	0.000017	0.000017	0.000000
429	24	15	6.633460	6.633364	0.000013	0.000012	0.000001
430	24	16	6.633473	6.633379	0.000013	0.000015	0.000002
431	24	17	6.633488	6.633392	0.000015	0.000013	0.000002
432	24	18	6.633500	6.633404	0.000012	0.000012	0.000000
433	25	1	6.921679	6.921598	0.000000	0.000000	0.000000
434	25	2	6.921726	6.921633	0.000047	0.000035	0.000012
435	25	3	6.921746	6.921651	0.000020	0.000018	0.000002
436	25	4	6.921761	6.921666	0.000015	0.000015	0.000000
437	25	5	6.921775	6.921681	0.000014	0.000015	0.000001
438	25	6	6.921790	6.921695	0.000015	0.000014	0.000001
439	25	7	6.921803	6.921708	0.000013	0.000013	0.000000
440	25	8	6.921817	6.921721	0.000014	0.000013	0.000001
441	25	9	6.921830	6.921735	0.000013	0.000014	0.000001
442	25	10	6.921849	6.921754	0.000019	0.000019	0.000000
443	25	11	6.921868	6.921773	0.000019	0.000019	0.000000
444	25	12	6.921884	6.921789	0.000016	0.000016	0.000000
445	25	13	6.921901	6.921805	0.000017	0.000016	0.000001
446	25	14	6.921917	6.921822	0.000016	0.000017	0.000001
447	25	15	6.921933	6.921838	0.000016	0.000016	0.000000
448	25	16	6.921950	6.921854	0.000017	0.000016	0.000001
449	25	17	6.921966	6.921871	0.000016	0.000017	0.000001
450	25	18	6.921983	6.921888	0.000017	0.000017	0.000000
451	26	1	7.210174	7.210095	0.000000	0.000000	0.000000
